Date	Time	Depth	Temp
2011-09-18	09:20	30	17.1
2011-09-18	09:20	31	17.1
2011-09-18	09:20	32	17.0
2011-09-18	09:20	33	17.0
2011-09-18	09:20	34	16.9
2011-09-18	09:20	35	16.9
2011-09-18	09:20	36	16.9
2011-09-25	11:05	0	29.6
2011-09-25	11:05	1	29.0
2011-09-25	11:10	2	28.7
2011-09-25	11:10	3	28.5
2011-09-25	11:10	4	28.5
2011-09-25	11:10	5	28.5
2011-09-25	11:10	6	28.4
2011-09-25	11:10	7	28.4
2011-09-25	11:11	8	28.4
2011-09-25	11:11	9	28.4
2011-09-25	11:11	10	28.4
2011-09-25	11:11	11	28.4
2011-09-25	11:11	12	28.4
2011-09-25	11:11	13	28.4
2011-09-25	11:11	14	28.4
2011-09-25	11:11	15	28.4
2011-09-25	11:11	16	28.4
2011-09-25	11:11	17	28.1
2011-09-25	11:11	18	26.8
2011-09-25	11:11	19	25.1
2011-09-25	11:12	20	22.8
2011-09-25	11:12	21	20.9
2011-09-25	11:12	22	19.3
2011-09-25	11:12	23	18.3
2011-09-25	11:12	24	17.7
2011-09-25	11:12	25	17.5
2011-09-25	11:12	26	17.3
2011-09-25	11:12	27	17.2
2011-09-25	11:12	28	17.1
2011-09-25	11:12	29	17.0
2011-09-25	11:12	30	17.0
2011-09-25	11:12	31	17.0
2011-09-25	11:12	32	17.0
2011-09-25	11:12	33	16.9
2011-09-25	11:12	34	16.9
2011-09-25	11:13	35	16.9
2011-10-02	11:03	0	28.3
2011-10-02	11:06	1	28.3
2011-10-02	11:06	2	28.2
2011-10-02	11:06	3	28.1
2011-10-02	11:06	4	28.1
2011-10-02	11:06	5	28.1
2011-10-02	11:06	6	28.1
2011-10-02	11:06	7	28.1
2011-10-02	11:06	8	28.1
2011-10-02	11:06	9	28.1
2011-10-02	11:06	10	28.0
2011-10-02	11:06	11	28.0
2011-10-02	11:06	12	28.0
2011-10-02	11:06	13	28.0
2011-10-02	11:07	14	28.0
2011-10-02	11:07	15	28.0
2011-10-02	11:07	16	28.0
2011-10-02	11:07	17	27.3
2011-10-02	11:07	18	26.3
2011-10-02	11:07	19	24.7
2011-10-02	11:07	20	22.6
2011-10-02	11:07	21	20.2
2011-10-02	11:07	22	18.8
2011-10-02	11:07	23	18.1
2011-10-02	11:07	24	17.9
2011-10-02	11:07	25	17.7
2011-10-02	11:07	26	17.4
2011-10-02	11:07	27	17.3
2011-10-02	11:07	28	17.2
2011-10-02	11:07	29	17.1
2011-10-02	11:07	30	17.1
2011-10-02	11:07	31	17.0
2011-10-02	11:07	32	17.0
2011-10-02	11:07	33	16.9
2011-10-02	11:07	34	16.9
2011-10-02	11:07	35	16.9
2011-10-02	11:07	36	16.9
2011-10-09	11:10	0	27.9
2011-10-09	11:13	1	27.9
2011-10-09	11:13	2	27.7
2011-10-09	11:13	3	27.6
2011-10-09	11:13	4	27.5
2011-10-09	11:13	5	27.5
2011-10-09	11:14	6	27.5
2011-10-09	11:14	7	27.5
2011-10-09	11:14	8	27.5
2011-10-09	11:14	9	27.5
2011-10-09	11:14	10	27.5
2011-10-09	11:14	11	27.5
2011-10-09	11:14	12	27.5
2011-10-09	11:14	13	27.5
2011-10-09	11:14	14	27.5
2011-10-09	11:14	15	27.5
2011-10-09	11:14	16	27.4
2011-10-09	11:14	17	26.2
2011-10-09	11:14	18	25.0
2011-10-09	11:15	19	23.5
2011-10-09	11:15	20	21.8
2011-10-09	11:15	21	20.0
2011-10-09	11:15	22	19.1
2011-10-09	11:15	23	18.5
2011-10-09	11:15	24	17.9
2011-10-09	11:15	25	17.7
2011-10-09	11:15	26	17.6
2011-10-09	11:15	27	17.5
2011-10-09	11:15	28	17.4
2011-10-09	11:15	29	17.3
2011-10-09	11:15	30	17.2
2011-10-09	11:15	31	17.2
2011-10-09	11:15	32	17.1
2011-10-09	11:15	33	17.1
2011-10-09	11:15	34	17.0
2011-10-09	11:16	35	16.9
2011-10-09	11:16	36	16.9
2011-10-23	10:37	0	25.9
2011-10-23	10:38	1	26.1
2011-10-23	10:38	2	26.0
2011-10-23	10:38	3	26.0
2011-10-23	10:38	4	25.9
2011-10-23	10:38	5	25.9
2011-10-23	10:38	6	25.9
2011-10-23	10:38	7	25.9
2011-10-23	10:38	8	25.9
2011-10-23	10:38	9	25.9
2011-10-23	10:38	10	25.9
2011-10-23	10:38	11	25.9
2011-10-23	10:39	12	25.9
2011-10-23	10:39	13	25.9
2011-10-23	10:39	14	25.9
2011-10-23	10:39	15	25.9
2011-10-23	10:39	16	25.9
2011-10-23	10:39	17	25.9
2011-10-23	10:39	18	25.9
2011-10-23	10:39	19	25.7
2011-10-23	10:39	20	22.7
2011-10-23	10:39	21	20.5
2011-10-23	10:39	22	19.2
2011-10-23	10:39	23	18.2
2011-10-23	10:39	24	17.8
2011-10-23	10:39	25	17.5
2011-10-23	10:40	26	17.4
2011-10-23	10:40	27	17.3
2011-10-23	10:40	28	17.2
2011-10-23	10:40	29	17.1
2011-10-23	10:40	30	17.0
2011-10-23	10:40	31	17.0
2011-10-23	10:40	32	16.9
2011-10-23	10:40	33	16.9
2011-10-23	10:40	34	16.9
2011-10-23	10:40	35	16.9
2011-10-23	10:40	36	16.8
2011-10-23	10:40	37	16.8
2011-10-30	11:02	0	24.7
2011-10-30	11:02	1	25.2
2011-10-30	11:03	2	25.2
2011-10-30	11:03	3	25.1
2011-10-30	11:03	4	25.1
2011-10-30	11:03	5	25.1
2011-10-30	11:03	6	25.1
2011-10-30	11:03	7	25.1
2011-10-30	11:03	8	25.1
2011-10-30	11:04	9	25.1
2011-10-30	11:04	10	25.1
2011-10-30	11:04	11	25.1
2011-10-30	11:04	12	25.1
2011-10-30	11:04	13	25.1
2011-10-30	11:04	14	25.1
2011-10-30	11:04	15	25.1
2011-10-30	11:04	16	25.1
2011-10-30	11:04	17	25.1
2011-10-30	11:04	18	25.0
2011-10-30	11:04	19	25.0
2011-10-30	11:04	20	24.1
2011-10-30	11:04	21	21.2
2011-10-30	11:04	22	19.4
2011-10-30	11:04	23	18.7
2011-10-30	11:04	24	18.3
2011-10-30	11:04	25	18.0
2011-10-30	11:04	26	17.8
2011-10-30	11:04	27	17.6
2011-10-30	11:04	28	17.4
2011-10-30	11:05	29	17.3
2011-10-30	11:05	30	17.2
2011-10-30	11:05	31	17.1
2011-10-30	11:05	32	17.0
2011-10-30	11:05	33	17.0
2011-10-30	11:05	34	16.9
2011-10-30	11:05	35	16.9
2011-10-30	11:05	36	16.9
2011-11-06	10:25	0	19.2
2011-11-06	10:25	1	23.6
2011-11-06	10:25	2	23.7
2011-11-06	10:25	3	23.7
2011-11-06	10:25	4	23.7
2011-11-06	10:25	5	23.7
2011-11-06	10:25	6	23.7
2011-11-06	10:25	7	23.7
2011-11-06	10:25	8	23.7
2011-11-06	10:25	9	23.7
2011-11-06	10:25	10	23.7
2011-11-06	10:25	11	23.7
2011-11-06	10:25	12	23.7
2011-11-06	10:25	13	23.7
2011-11-06	10:25	14	23.7
2011-11-06	10:26	15	23.7
2011-11-06	10:26	16	23.7
2011-11-06	10:26	17	23.7
2011-11-06	10:26	18	23.7
2011-11-06	10:26	19	23.7
2011-11-06	10:26	20	23.7
2011-11-06	10:26	21	23.7
2011-11-06	10:26	22	21.8
2011-11-06	10:26	23	18.8
2011-11-06	10:26	24	18.3
2011-11-06	10:26	25	17.8
2011-11-06	10:26	26	17.6
2011-11-06	10:26	27	17.4
2011-11-06	10:26	28	17.3
2011-11-06	10:26	29	17.2
2011-11-06	10:26	30	17.1
2011-11-06	10:26	31	17.0
2011-11-06	10:26	32	17.0
2011-11-06	10:26	33	16.9
2011-11-06	10:26	34	16.9
2011-11-06	10:27	35	16.9
2011-11-06	10:27	36	16.8
2011-11-06	10:27	37	16.8
2011-11-14	11:02	0	21.2
2011-11-14	11:02	1	22.0
2011-11-14	11:10	2	22.0
2011-11-14	11:11	3	22.0
2011-11-14	11:11	4	22.0
2011-11-14	11:11	5	22.0
2011-11-14	11:11	6	22.0
2011-11-14	11:11	7	22.0
2011-11-14	11:11	8	22.0
2011-11-14	11:11	9	22.0
2011-11-14	11:11	10	22.0
2011-11-14	11:11	11	22.0
2011-11-14	11:11	12	22.0
2011-11-14	11:11	13	22.0
2011-11-14	11:11	14	22.0
2011-11-14	11:11	15	22.0
2011-11-14	11:11	16	22.0
2011-11-14	11:11	17	22.0
2011-11-14	11:11	18	22.0
2011-11-14	11:11	19	22.0
2011-11-14	11:11	20	22.0
2011-11-14	11:12	21	22.0
2011-11-14	11:12	22	22.0
2011-11-14	11:12	23	21.9
2011-11-14	11:12	24	19.8
2011-11-14	11:12	25	18.2
2011-11-14	11:12	26	17.6
2011-11-14	11:12	27	17.4
2011-11-14	11:12	28	17.3
2011-11-14	11:12	29	17.2
2011-11-14	11:12	30	17.1
2011-11-14	11:12	31	17.0
2011-11-14	11:12	32	17.0
2011-11-14	11:12	33	16.9
2011-11-14	11:12	34	16.9
2011-11-14	11:12	35	16.9
2011-11-14	11:12	36	16.9
2011-11-20	10:56	0	20.8
2011-11-20	10:56	1	21.0
2011-11-20	10:56	2	21.0
2011-11-20	10:56	3	21.0
2011-11-20	10:56	4	21.0
2011-11-20	10:56	5	21.0
2011-11-20	10:57	6	20.9
2011-11-20	10:57	7	20.9
2011-11-20	10:57	8	20.9
2011-11-20	10:57	9	20.9
2011-11-20	10:57	10	20.9
2011-11-20	10:57	11	20.9
2011-11-20	10:57	12	20.9
2011-11-20	10:57	13	20.9
2011-11-20	10:57	14	20.9
2011-11-20	10:57	15	20.9
2011-11-20	10:57	16	20.9
2011-11-20	10:58	17	20.9
2011-11-20	10:58	18	20.9
2011-11-20	10:58	19	20.9
2011-11-20	10:58	20	20.9
2011-11-20	10:58	21	20.9
2011-11-20	10:58	22	20.9
2011-11-20	10:58	23	20.9
2011-11-20	10:58	24	20.8
2011-11-20	10:58	25	18.8
2011-11-20	10:58	26	17.9
2011-11-20	10:58	27	17.7
2011-11-20	10:59	28	17.4
2011-11-20	10:59	29	17.3
2011-11-20	10:59	30	17.2
2011-11-20	10:59	31	17.1
2011-11-20	10:59	32	16.9
2011-11-20	10:59	33	16.9
2011-11-20	10:59	34	16.9
2011-11-20	10:59	35	16.9
2011-11-20	10:59	36	16.9
2011-11-27	09:29	0	19.8
2011-11-27	09:29	1	20.0
2011-11-27	09:36	2	20.0
2011-11-27	09:36	3	20.0
2011-11-27	09:36	4	20.0
2011-11-27	09:36	5	20.0
2011-11-27	09:36	6	20.0
2011-11-27	09:36	7	20.0
2011-11-27	09:36	8	20.0
2011-11-27	09:36	9	20.0
2011-11-27	09:36	10	20.0
2011-11-27	09:36	11	20.0
2011-11-27	09:36	12	20.0
2011-11-27	09:37	13	20.0
2011-11-27	09:37	14	20.0
2011-11-27	09:37	15	20.0
2011-11-27	09:37	16	20.0
2011-11-27	09:37	17	20.0
2011-11-27	09:37	18	20.0
2011-11-27	09:37	19	20.0
2011-11-27	09:37	20	20.0
2011-11-27	09:37	21	20.0
2011-11-27	09:37	22	20.0
2011-11-27	09:37	23	20.0
2011-11-27	09:37	24	20.0
2011-11-27	09:37	25	19.9
2011-11-27	09:37	26	18.1
2011-11-27	09:37	27	17.4
2011-11-27	09:37	28	17.3
2011-11-27	09:37	29	17.2
2011-11-27	09:37	30	17.1
2011-11-27	09:37	31	17.0
2011-11-27	09:37	32	17.0
2011-11-27	09:37	33	16.9
2011-11-27	09:37	34	16.9
2011-11-27	09:37	35	16.9
2011-11-27	09:37	36	16.9
2011-12-04	09:27	0	18.9
2011-12-04	09:27	1	19.0
2011-12-04	09:28	2	19.0
2011-12-04	09:28	3	19.0
2011-12-04	09:28	4	19.0
2011-12-04	09:28	5	19.0
2011-12-04	09:28	6	19.0
2011-12-04	09:29	7	19.0
2011-12-04	09:29	8	19.0
2011-12-04	09:29	9	19.0
2011-12-04	09:29	10	19.0
2011-12-04	09:29	11	19.0
2011-12-04	09:29	12	19.0
2011-12-04	09:29	13	19.0
2011-12-04	09:30	14	19.0
2011-12-04	09:30	15	19.0
2011-12-04	09:30	16	19.0
2011-12-04	09:32	17	19.0
2011-12-04	09:32	18	19.0
2011-12-04	09:33	19	19.0
2011-12-04	09:33	20	19.0
2011-12-04	09:33	21	19.0
2011-12-04	09:33	22	19.0
2011-12-04	09:33	23	19.0
2011-12-04	09:33	24	19.0
2011-12-04	09:33	25	19.0
2011-12-04	09:34	26	19.0
2011-12-04	09:34	27	19.0
2011-12-04	09:34	28	19.0
2011-12-04	09:34	29	19.0
2011-12-04	09:34	30	18.9
2011-12-04	09:34	31	17.5
2011-12-04	09:34	32	17.2
2011-12-04	09:34	33	17.1
2011-12-04	09:34	34	16.9
2011-12-04	09:34	35	16.9
2011-12-04	09:35	36	16.9
2011-12-11	09:42	0	18.2
2011-12-11	09:46	1	18.2
2011-12-11	09:46	2	18.2
2011-12-11	09:46	3	18.1
2011-12-11	09:46	4	18.1
2011-12-11	09:46	5	18.1
2011-12-11	09:46	6	18.1
2011-12-11	09:46	7	18.1
2011-12-11	09:46	8	18.1
2011-12-11	09:46	9	18.1
2011-12-11	09:46	10	18.1
2011-12-11	09:46	11	18.1
2011-12-11	09:46	12	18.1
2011-12-11	09:46	13	18.1
2011-12-11	09:46	14	18.1
2011-12-11	09:46	15	18.1
2011-12-11	09:46	16	18.1
2011-12-11	09:46	17	18.1
2011-12-11	09:46	18	18.1
2011-12-11	09:46	19	18.1
2011-12-11	09:46	20	18.1
2011-12-11	09:46	21	18.1
2011-12-11	09:46	22	18.1
2011-12-11	09:46	23	18.1
2011-12-11	09:46	24	18.1
2011-12-11	09:46	25	18.1
2011-12-11	09:47	26	18.1
2011-12-11	09:47	27	18.1
2011-12-11	09:47	28	18.1
2011-12-11	09:47	29	18.1
2011-12-11	09:47	30	18.1
2011-12-11	09:47	31	18.1
2011-12-11	09:47	32	17.9
2011-12-11	09:47	33	17.2
2011-12-11	09:47	34	17.1
2011-12-11	09:47	35	17.0
2011-12-11	09:47	36	17.0
2011-12-18	09:41	0	17.7
2011-12-18	09:43	1	17.7
2011-12-18	09:43	2	17.7
2011-12-18	09:43	3	17.7
2011-12-18	09:43	4	17.7
2011-12-18	09:43	5	17.7
2011-12-18	09:43	6	17.7
2011-12-18	09:43	7	17.7
2011-12-18	09:43	8	17.7
2011-12-18	09:43	9	17.7
2011-12-18	09:44	10	17.7
2011-12-18	09:44	11	17.7
2011-12-18	09:44	12	17.7
2011-12-18	09:44	13	17.7
2011-12-18	09:44	14	17.7
2011-12-18	09:44	15	17.7
2011-12-18	09:44	16	17.7
2011-12-18	09:44	17	17.7
2011-12-18	09:44	18	17.7
2011-12-18	09:44	19	17.7
2011-12-18	09:44	20	17.7
2011-12-18	09:44	21	17.7
2011-12-18	09:44	22	17.7
2011-12-18	09:44	23	17.7
2011-12-18	09:44	24	17.7
2011-12-18	09:44	25	17.7
2011-12-18	09:44	26	17.7
2011-12-18	09:44	27	17.7
2011-12-18	09:44	28	17.6
2011-12-18	09:44	29	17.6
2011-12-18	09:44	30	17.6
2011-12-18	09:44	31	17.6
2011-12-18	09:44	32	17.6
2011-12-18	09:44	33	17.6
2011-12-18	09:44	34	17.5
2011-12-18	09:44	35	17.3
2011-12-18	09:45	36	17.2
2011-12-25	09:47	0	17.3
2011-12-25	09:47	1	17.3
2011-12-25	09:50	2	17.3
2011-12-25	09:50	3	17.3
2011-12-25	09:50	4	17.3
2011-12-25	09:50	5	17.3
2011-12-25	09:50	6	17.3
2011-12-25	09:50	7	17.3
2011-12-25	09:50	8	17.3
2011-12-25	09:50	9	17.3
2011-12-25	09:50	10	17.3
2011-12-25	09:51	11	17.3
2011-12-25	09:51	12	17.3
2011-12-25	09:51	13	17.3
2011-12-25	09:51	14	17.3
2011-12-25	09:51	15	17.3
2011-12-25	09:51	16	17.3
2011-12-25	09:51	17	17.3
2011-12-25	09:51	18	17.3
2011-12-25	09:51	19	17.3
2011-12-25	09:51	20	17.3
2011-12-25	09:51	21	17.3
2011-12-25	09:51	22	17.3
2011-12-25	09:51	23	17.3
2011-12-25	09:51	24	17.3
2011-12-25	09:51	25	17.3
2011-12-25	09:51	26	17.3
2011-12-25	09:51	27	17.3
2011-12-25	09:51	28	17.3
2011-12-25	09:51	29	17.3
2011-12-25	09:51	30	17.3
2011-12-25	09:51	31	17.3
2011-12-25	09:51	32	17.3
2011-12-25	09:51	33	17.3
2011-12-25	09:51	34	17.3
2011-12-25	09:52	35	17.3
2011-12-25	09:52	36	17.3
2012-01-01	10:19	0	17.0
2012-01-01	10:19	1	16.9
2012-01-01	10:19	2	16.9
2012-01-01	10:19	3	16.8
2012-01-01	10:19	4	16.8
2012-01-01	10:19	5	16.8
2012-01-01	10:19	6	16.8
2012-01-01	10:19	7	16.8
2012-01-01	10:19	8	16.8
2012-01-01	10:19	9	16.8
2012-01-01	10:19	10	16.8
2012-01-01	10:20	11	16.8
2012-01-01	10:20	12	16.8
2012-01-01	10:20	13	16.8
2012-01-01	10:20	14	16.8
2012-01-01	10:20	15	16.8
2012-01-01	10:20	16	16.8
2012-01-01	10:20	17	16.8
2012-01-01	10:20	18	16.8
2012-01-01	10:20	19	16.8
2012-01-01	10:20	20	16.8
2012-01-01	10:20	21	16.8
2012-01-01	10:20	22	16.8
2012-01-01	10:20	23	16.8
2012-01-01	10:20	24	16.8
2012-01-01	10:20	25	16.8
2012-01-01	10:20	26	16.8
2012-01-01	10:20	27	16.8
2012-01-01	10:20	28	16.8
2012-01-01	10:20	29	16.8
2012-01-01	10:20	30	16.8
2012-01-01	10:20	31	16.8
2012-01-01	10:20	32	16.8
2012-01-01	10:21	33	16.8
2012-01-01	10:21	34	16.8
2012-01-01	10:21	35	16.8
2012-01-01	10:21	36	16.7
2012-01-08	09:21	0	16.3
2012-01-08	09:21	1	16.5
2012-01-08	09:23	2	16.5
2012-01-08	09:23	3	16.5
2012-01-08	09:23	4	16.5
2012-01-08	09:23	5	16.5
2012-01-08	09:23	6	16.5
2012-01-08	09:24	7	16.5
2012-01-08	09:24	8	16.5
2012-01-08	09:24	9	16.5
2012-01-08	09:24	10	16.5
2012-01-08	09:24	11	16.5
2012-01-08	09:24	12	16.5
2012-01-08	09:24	13	16.5
2012-01-08	09:24	14	16.5
2012-01-08	09:24	15	16.5
2012-01-08	09:24	16	16.5
2012-01-08	09:24	17	16.5
2012-01-08	09:24	18	16.5
2012-01-08	09:24	19	16.5
2012-01-08	09:24	20	16.5
2012-01-08	09:24	21	16.5
2012-01-08	09:24	22	16.5
2012-01-08	09:24	23	16.5
2012-01-08	09:24	24	16.5
2012-01-08	09:24	25	16.5
2012-01-08	09:24	26	16.5
2012-01-08	09:24	27	16.5
2012-01-08	09:24	28	16.5
2012-01-08	09:24	29	16.5
2012-01-08	09:24	30	16.5
2012-01-08	09:24	31	16.5
2012-01-08	09:24	32	16.5
2012-01-08	09:24	33	16.5
2012-01-08	09:24	34	16.5
2012-01-08	09:24	35	16.5
2012-01-08	09:24	36	16.5
2012-01-15	09:41	0	15.9
2012-01-15	09:41	1	15.9
2012-01-15	09:45	2	15.9
2012-01-15	09:45	3	15.9
2012-01-15	09:45	4	15.9
2012-01-15	09:46	5	15.9
2012-01-15	09:46	6	15.9
2012-01-15	09:46	7	15.9
2012-01-15	09:46	8	15.9
2012-01-15	09:46	9	15.9
2012-01-15	09:46	10	15.9
2012-01-15	09:47	11	15.9
2012-01-15	09:47	12	15.9
2012-01-15	09:47	13	15.9
2012-01-15	09:47	14	15.9
2012-01-15	09:47	15	15.9
2012-01-15	09:47	16	15.9
2012-01-15	09:47	17	15.9
2012-01-15	09:47	18	15.9
2012-01-15	09:47	19	15.9
2012-01-15	09:47	20	15.9
2012-01-15	09:48	21	15.9
2012-01-15	09:48	22	15.9
2012-01-15	09:48	23	15.9
2012-01-15	09:48	24	15.9
2012-01-15	09:48	25	15.9
2012-01-15	09:48	26	15.9
2012-01-15	09:48	27	15.9
2012-01-15	09:48	28	15.9
2012-01-15	09:48	29	15.9
2012-01-15	09:48	30	15.9
2012-01-15	09:49	31	15.8
2012-01-15	09:49	32	15.8
2012-01-15	09:49	33	15.8
2012-01-15	09:49	34	15.8
2012-01-15	09:49	35	15.8
2012-01-15	09:49	36	15.8
2012-01-22	09:33	0	15.7
2012-01-22	09:33	1	15.7
2012-01-22	09:34	2	15.7
2012-01-22	09:34	3	15.7
2012-01-22	09:34	4	15.7
2012-01-22	09:34	5	15.7
2012-01-22	09:34	6	15.7
2012-01-22	09:34	7	15.7
2012-01-22	09:34	8	15.7
2012-01-22	09:34	9	15.7
2012-01-22	09:34	10	15.7
2012-01-22	09:34	11	15.7
2012-01-22	09:34	12	15.7
2012-01-22	09:34	13	15.7
2012-01-22	09:34	14	15.7
2012-01-22	09:34	15	15.7
2012-01-22	09:34	16	15.7
2012-01-22	09:35	17	15.7
2012-01-22	09:35	18	15.7
2012-01-22	09:35	19	15.7
2012-01-22	09:35	20	15.7
2012-01-22	09:35	21	15.7
2012-01-22	09:35	22	15.7
2012-01-22	09:35	23	15.7
2012-01-22	09:35	24	15.7
2012-01-22	09:35	25	15.7
2012-01-22	09:35	26	15.7
2012-01-22	09:35	27	15.7
2012-01-22	09:35	28	15.7
2012-01-22	09:35	29	15.7
2012-01-22	09:35	30	15.7
2012-01-22	09:35	31	15.7
2012-01-22	09:35	32	15.6
2012-01-22	09:35	33	15.4
2012-01-22	09:35	34	15.3
2012-01-22	09:35	35	15.3
2012-01-22	09:35	36	15.3
2012-01-29	09:37	0	15.4
2012-01-29	09:37	1	15.5
2012-01-29	09:37	2	15.5
2012-01-29	09:37	3	15.5
2012-01-29	09:37	4	15.5
2012-01-29	09:37	5	15.5
2012-01-29	09:37	6	15.5
2012-01-29	09:37	7	15.5
2012-01-29	09:37	8	15.4
2012-01-29	09:37	9	15.4
2012-01-29	09:37	10	15.4
2012-01-29	09:37	11	15.4
2012-01-29	09:37	12	15.4
2012-01-29	09:37	13	15.4
2012-01-29	09:37	14	15.4
2012-01-29	09:37	15	15.4
2012-01-29	09:37	16	15.4
2012-01-29	09:37	17	15.4
2012-01-29	09:37	18	15.4
2012-01-29	09:37	19	15.4
2012-01-29	09:38	20	15.4
2012-01-29	09:38	21	15.4
2012-01-29	09:38	22	15.4
2012-01-29	09:38	23	15.4
2012-01-29	09:38	24	15.4
2012-01-29	09:38	25	15.4
2012-01-29	09:38	26	15.4
2012-01-29	09:38	27	15.4
2012-01-29	09:38	28	15.4
2012-01-29	09:38	29	15.4
2012-01-29	09:38	30	15.4
2012-01-29	09:38	31	15.3
2012-01-29	09:38	32	15.2
2012-01-29	09:38	33	15.2
2012-01-29	09:38	34	15.2
2012-01-29	09:38	35	15.2
2012-01-29	09:38	36	15.2
2012-02-05	09:05	0	15.3
2012-02-05	09:10	1	15.2
2012-02-05	09:10	2	15.2
2012-02-05	09:10	3	15.2
2012-02-05	09:10	4	15.2
2012-02-05	09:10	5	15.2
2012-02-05	09:10	6	15.2
2012-02-05	09:10	7	15.2
2012-02-05	09:10	8	15.2
2012-02-05	09:10	9	15.2
2012-02-05	09:10	10	15.2
2012-02-05	09:10	11	15.2
2012-02-05	09:10	12	15.2
2012-02-05	09:10	13	15.2
2012-02-05	09:10	14	15.2
2012-02-05	09:10	15	15.2
2012-02-05	09:10	16	15.2
2012-02-05	09:10	17	15.2
2012-02-05	09:10	18	15.2
2012-02-05	09:10	19	15.2
2012-02-05	09:11	20	15.1
2012-02-05	09:11	21	15.1
2012-02-05	09:11	22	15.1
2012-02-05	09:11	23	15.1
2012-02-05	09:11	24	15.1
2012-02-05	09:11	25	15.1
2012-02-05	09:11	26	15.1
2012-02-05	09:11	27	15.1
2012-02-05	09:11	28	15.1
2012-02-05	09:11	29	15.1
2012-02-05	09:11	30	15.0
2012-02-05	09:11	31	14.8
2012-02-05	09:11	32	14.7
2012-02-05	09:11	33	14.7
2012-02-05	09:11	34	14.7
2012-02-05	09:11	35	14.7
2012-02-05	09:11	36	14.7
2012-02-13	09:32	0	14.7
2012-02-13	09:32	1	14.9
2012-02-13	09:34	2	14.8
2012-02-13	09:34	3	14.8
2012-02-13	09:34	4	14.8
2012-02-13	09:34	5	14.8
2012-02-13	09:34	6	14.8
2012-02-13	09:34	7	14.8
2012-02-13	09:34	8	14.8
2012-02-13	09:34	9	14.8
2012-02-13	09:34	10	14.8
2012-02-13	09:34	11	14.8
2012-02-13	09:34	12	14.8
2012-02-13	09:34	13	14.8
2012-02-13	09:34	14	14.8
2012-02-13	09:34	15	14.8
2012-02-13	09:34	16	14.8
2012-02-13	09:34	17	14.8
2012-02-13	09:34	18	14.8
2012-02-13	09:34	19	14.8
2012-02-13	09:34	20	14.8
2012-02-13	09:34	21	14.8
2012-02-13	09:34	22	14.8
2012-02-13	09:35	23	14.8
2012-02-13	09:35	24	14.8
2012-02-13	09:35	25	14.8
2012-02-13	09:35	26	14.8
2012-02-13	09:35	27	14.8
2012-02-13	09:35	28	14.8
2012-02-13	09:35	29	14.8
2012-02-13	09:35	30	14.8
2012-02-13	09:35	31	14.8
2012-02-13	09:35	32	14.8
2012-02-13	09:35	33	14.8
2012-02-13	09:35	34	14.8
2012-02-13	09:35	35	14.8
2012-02-13	09:35	36	14.8
2012-02-19	10:27	0	14.2
2012-02-19	10:27	1	14.8
2012-02-19	10:30	2	14.8
2012-02-19	10:30	3	14.8
2012-02-19	10:30	4	14.8
2012-02-19	10:30	5	14.8
2012-02-19	10:30	6	14.8
2012-02-19	10:30	7	14.8
2012-02-19	10:30	8	14.8
2012-02-19	10:30	9	14.8
2012-02-19	10:30	10	14.8
2012-02-19	10:30	11	14.8
2012-02-19	10:30	12	14.8
2012-02-19	10:30	13	14.8
2012-02-19	10:30	14	14.8
2012-02-19	10:30	15	14.8
2012-02-19	10:30	16	14.8
2012-02-19	10:30	17	14.8
2012-02-19	10:30	18	14.8
2012-02-19	10:30	19	14.8
2012-02-19	10:30	20	14.8
2012-02-19	10:30	21	14.8
2012-02-19	10:30	22	14.8
2012-02-19	10:30	23	14.8
2012-02-19	10:30	24	14.8
2012-02-19	10:31	25	14.8
2012-02-19	10:31	26	14.8
2012-02-19	10:31	27	14.8
2012-02-19	10:31	28	14.8
2012-02-19	10:31	29	14.8
2012-02-19	10:31	30	14.8
2012-02-19	10:31	31	14.8
2012-02-19	10:31	32	14.8
2012-02-19	10:31	33	14.8
2012-02-19	10:31	34	14.8
2012-02-19	10:31	35	14.8
2012-02-19	10:31	36	14.8
2012-02-19	10:31	37	14.8
2012-02-26	09:19	0	14.9
2012-02-26	09:19	1	14.7
2012-02-26	09:19	2	14.7
2012-02-26	09:20	3	14.6
2012-02-26	09:20	4	14.6
2012-02-26	09:20	5	14.6
2012-02-26	09:20	6	14.6
2012-02-26	09:20	7	14.6
2012-02-26	09:20	8	14.6
2012-02-26	09:20	9	14.6
2012-02-26	09:20	10	14.6
2012-02-26	09:20	11	14.6
2012-02-26	09:20	12	14.6
2012-02-26	09:20	13	14.6
2012-02-26	09:21	14	14.6
2012-02-26	09:21	15	14.6
2012-02-26	09:21	16	14.6
2012-02-26	09:21	17	14.6
2012-02-26	09:21	18	14.6
2012-02-26	09:21	19	14.6
2012-02-26	09:21	20	14.6
2012-02-26	09:21	21	14.6
2012-02-26	09:21	22	14.6
2012-02-26	09:21	23	14.5
2012-02-26	09:21	24	14.5
2012-02-26	09:22	25	14.5
2012-02-26	09:22	26	14.5
2012-02-26	09:22	27	14.5
2012-02-26	09:22	28	14.5
2012-02-26	09:22	29	14.5
2012-02-26	09:22	30	14.5
2012-02-26	09:22	31	14.5
2012-02-26	09:22	32	14.5
2012-02-26	09:22	33	14.5
2012-02-26	09:22	34	14.5
2012-02-26	09:22	35	14.5
